latitude,longitude,altitude,geometry,uwi,lease,operator,fake_number
32.416941,-102.60139,,Point,4.20E+13,FISHER 76,LIME ROCK RESOURCES IV A LP,71
32.091375,-102.722217,,Point,4.20E+13,BUM -A-,CONOCOPHILLIPS COMPANY,90
32.090328,-102.726703,,Point,4.20E+13,BUM -A-,CONOCOPHILLIPS COMPANY,62
32.434761,-102.223772,,Point,4.20E+13,UNIVERSITY LANDS III 4,DIAMONDBACK EXPLORATION & PROD LLC,50
32.124361,-102.220689,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,3
32.351297,-102.259803,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,53
32.15493,-102.793881,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,20
32.152092,-102.8051,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,26
32.149907,-102.804292,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,97
32.146587,-102.807354,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,6
32.341433,-102.436686,,Point,4.20E+13,GLENNA,COG OPERATING LIMITED LIABILITY CORP,59
32.153667,-102.801253,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,16
32.249183,-102.409317,,Point,4.20E+13,UNIVERSITY LANDS DIGGER,DIAMONDBACK EXPLORATION & PROD LLC,72
32.504069,-102.91837,,Point,4.20E+13,BELLA,TEXLAND PETROLEUM LIMITED PARTNERSHIP,41
32.345441,-102.25594,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,80
32.392676,-102.755794,,Point,4.20E+13,UNIVERSITY LANDS 13 DUBLIN SA,LIME ROCK RESOURCES IV A LP,12
32.251678,-102.881402,,Point,4.20E+13,UNIVERSITY 12-9,CIMAREX ENERGY COMPANY,55
32.099514,-102.812069,,Point,4.20E+13,POWER BAR UNIVERSITY 30-31 UNIT,APACHE CORPORATION,45
32.102089,-102.813239,,Point,4.20E+13,POWER BAR UNIVERSITY 30-31 UNIT,APACHE CORPORATION,96
32.145712,-102.815414,,Point,4.20E+13,UNIVERSITY TB(SHALLOW) UNIT A-1,APACHE CORPORATION,92
32.147078,-102.812088,,Point,4.20E+13,UNIVERSITY TB(SHALLOW) UNIT A-1,APACHE CORPORATION,62
32.293814,-102.2819,,Point,4.20E+13,MABEE 240B,COG OPERATING LIMITED LIABILITY CORP,55
32.159067,-102.827206,,Point,4.20E+13,UNIVERSITY B11 `5`,MEWBOURNE OIL COMPANY,83
32.392957,-102.60956,,Point,4.20E+13,FISHER EARLENE STATE 17,LIME ROCK RESOURCES IV A LP,29
32.444636,-102.60559,,Point,4.20E+13,DOW-HALL,TESSARA PETROLEUM RESOURCES LLC,99
32.389911,-102.73939,,Point,4.20E+13,UNIVERSITY LANDS 13 JAFFREY,LIME ROCK RESOURCES IV A LP,81
32.416615,-102.636565,,Point,4.20E+13,FISHER 9B,LIME ROCK RESOURCES IV A LP,89
32.437223,-102.620949,,Point,4.20E+13,SAVAGE,TESSARA PETROLEUM RESOURCES LLC,35
32.189653,-102.827903,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,45
32.188667,-102.832011,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,19
32.434471,-102.672324,,Point,4.20E+13,UNIVERSITY BLOCK 14 CONSOLIDATED,TESSARA PETROLEUM RESOURCES LLC,72
32.441456,-102.674643,,Point,4.20E+13,UNIVERSITY BLOCK 14 CONSOLIDATED,TESSARA PETROLEUM RESOURCES LLC,69
32.415156,-102.608989,,Point,4.20E+13,FISHER 76,LIME ROCK RESOURCES IV A LP,3
32.206386,-102.809586,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,7
32.207294,-102.805856,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,11
32.207897,-102.810428,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,59
32.501225,-102.917428,,Point,4.20E+13,ALLAR PU,TEXLAND PETROLEUM LIMITED PARTNERSHIP,4
32.289933,-102.224189,,Point,4.20E+13,MABEE 24,COG OPERATING LIMITED LIABILITY CORP,9
32.220319,-102.814583,,Point,4.20E+13,PARKER OLA STATE 6,APACHE CORPORATION,64
32.415529,-102.633246,,Point,4.20E+13,FISHER 9C,LIME ROCK RESOURCES IV A LP,55
32.481434,-102.679939,,Point,4.20E+13,MILAN,LIME ROCK RESOURCES IV A LP,81
32.408063,-102.734333,,Point,4.20E+13,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,59
32.394402,-102.732077,,Point,4.20E+13,UB 13-14,LIME ROCK RESOURCES IV A LP,51
32.388677,-102.745727,,Point,4.20E+13,UB 13-14,LIME ROCK RESOURCES IV A LP,13
32.190567,-102.82428,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,11
32.152369,-102.802509,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,95
32.175083,-102.501603,,Point,4.20E+13,UNIVERSITY 25 UNIT,ELEVATION RESOURCES LLC,14
32.250142,-102.404345,,Point,4.20E+13,UNIVERSITY LANDS DIGGER,DIAMONDBACK EXPLORATION & PROD LLC,15
32.352089,-102.262228,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,67
32.352067,-102.262322,,Point,4.20E+13,UNIVERSITY 7-43,PIONEER NATURAL RESOURCES USA INC,31
32.140956,-102.835228,,Point,4.20E+13,UNIVERSITY `B11 18`,MEWBOURNE OIL COMPANY,50
32.161011,-102.775047,,Point,4.20E+13,UNIVERSITY 11,OXY USA WTP LP,62
32.47448,-102.389439,,Point,4.20E+13,UNIVERSITY MCFARLAND 8 UNIT,OXY USA INC,88
32.150869,-102.801856,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,76
32.433711,-102.236014,,Point,4.20E+13,UNIVERSITY LANDS MASON UNIT,DIAMONDBACK EXPLORATION & PROD LLC,75
32.443228,-102.706937,,Point,4.20E+13,UNIVERSITY LANDS 14 TRITON,LIME ROCK RESOURCES IV A LP,63
32.14045,-102.225989,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,45
32.190173,-102.807204,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,9
32.140519,-102.225819,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,57
32.449144,-102.29825,,Point,4.20E+13,UNIVERSITY LANDS BUMBLE UNIT 5-36,DIAMONDBACK EXPLORATION & PROD LLC,21
32.208439,-102.808206,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,40
32.221446,-102.809951,,Point,4.20E+13,PARKER OLA STATE 6,APACHE CORPORATION,91
32.416632,-102.629991,,Point,4.20E+13,FISHER 5,LIME ROCK RESOURCES IV A LP,43
32.416442,-102.629812,,Point,4.20E+13,FISHER/GREAVES 8,LIME ROCK RESOURCES IV A LP,37
32.203009,-102.799377,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,68
32.208925,-102.799153,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,94
32.458023,-102.587276,,Point,4.20E+13,WAYNE,LIME ROCK RESOURCES IV A LP,10
32.15301,-102.799797,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,14
32.152607,-102.79888,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,38
32.43562,-102.738826,,Point,4.20E+13,UNIVERSITY LANDS 13 HYPERION,LIME ROCK RESOURCES IV A LP,41
32.253757,-102.861149,,Point,4.20E+13,WAPITI 12-11,ELK RIVER RESOURCES LLC,48
32.184972,-102.649681,,Point,4.20E+13,UNIVERSITY 13,ARES ENERGY LIMITED,62
32.352514,-102.2641,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,61
32.374791,-102.740688,,Point,4.20E+13,UNIVERSITY LANDS 13 DOVER,LIME ROCK RESOURCES IV A LP,72
32.447225,-102.696476,,Point,4.20E+13,TITAN,LIME ROCK RESOURCES IV A LP,27
32.124164,-102.22153,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,39
32.157268,-102.831147,,Point,4.20E+13,UNIVERSITY B11 `6`,MEWBOURNE OIL COMPANY,37
32.124192,-102.221406,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,33
32.140257,-102.226832,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,99
32.140286,-102.226708,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,83
32.303864,-102.757372,,Point,4.20E+13,COOPWOOD EVA E,ARES ENERGY LIMITED,90
32.309154,-102.699492,,Point,4.20E+13,RIGGAN,ARES ENERGY LIMITED,89
32.316194,-102.701828,,Point,4.20E+13,LINDLEY C,ARES ENERGY LIMITED,77
32.284588,-102.696273,,Point,4.20E+13,LINDLEY -A-,ARES ENERGY LIMITED,91
32.411469,-102.719882,,Point,4.20E+13,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,82
32.135687,-102.606026,,Point,4.20E+13,UNIVERSITY FV,GREYSTONE PETROLEUM LLC,39
32.298506,-102.253719,,Point,4.20E+13,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,58
32.287583,-102.232392,,Point,4.20E+13,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,64
32.246283,-102.418035,,Point,4.20E+13,UNIVERSITY LANDS DIGGER,DIAMONDBACK EXPLORATION & PROD LLC,34
32.203006,-102.80045,,Point,4.20E+13,CARMICHAEL CF,APACHE CORPORATION,93
32.419381,-102.624448,,Point,4.20E+13,FISHER 8,LIME ROCK RESOURCES IV A LP,12
32.124133,-102.221653,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,31
32.209666,-102.80433,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,49
32.491388,-102.696221,,Point,4.20E+13,FIRENZE,LIME ROCK RESOURCES IV A LP,24
32.419974,-102.621966,,Point,4.20E+13,FISHER 5,LIME ROCK RESOURCES IV A LP,38
32.359297,-102.612878,,Point,4.20E+13,SHAFTER LAKE /SAN ANDRES/ UNIT,APACHE CORPORATION,29
32.371118,-102.627455,,Point,4.20E+13,SHAFTER LAKE /SAN ANDRES/ UNIT,APACHE CORPORATION,9
32.359406,-102.219532,,Point,4.20E+13,UNIVERSITY `7-38`,PIONEER NATURAL RESOURCES USA INC,47
32.359389,-102.219627,,Point,4.20E+13,UNIVERSITY `7-38`,PIONEER NATURAL RESOURCES USA INC,24
32.37143,-102.754581,,Point,4.20E+13,UNIVERSITY LANDS 13 NASHUA,LIME ROCK RESOURCES IV A LP,17
32.331208,-102.732069,,Point,4.20E+13,UNIVERSITY 13-46,SANDRIDGE EXPLORATION & PRODUCTION LLC,75
32.495852,-102.295039,,Point,4.20E+13,UNIVERSITY LANDS 6-21 UNIT,COLGATE OPERATING LLC,96
32.209539,-102.798441,,Point,4.20E+13,CARMICHAEL CF,APACHE CORPORATION,7
32.512792,-102.795464,,Point,4.20E+13,LIBERTY,LIME ROCK RESOURCES IV A LP,21
32.454162,-102.598052,,Point,4.20E+13,KENT,LIME ROCK RESOURCES IV A LP,7
32.188042,-102.620533,,Point,4.20E+13,UNIVERSITY 17,ARES ENERGY LIMITED,57
32.0896,-102.731056,,Point,4.20E+13,BUM -A-,CONOCOPHILLIPS COMPANY,39
32.177099,-102.497341,,Point,4.20E+13,UNIVERSITY 25 UNIT,ELEVATION RESOURCES LLC,96
32.348072,-102.763978,,Point,4.20E+13,UNIVERSITY 13-283340,SANDRIDGE EXPLORATION & PRODUCTION LLC,89
32.407296,-102.736896,,Point,4.20E+13,UNIVERSITY LANDS 13 OSSIPEE,LIME ROCK RESOURCES IV A LP,99
32.288533,-102.235967,,Point,4.20E+13,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,10
32.210393,-102.796062,,Point,4.20E+13,CARMICHAEL,APACHE CORPORATION,78
32.180304,-102.237308,,Point,4.20E+13,SERAPHINA 4516,COG OPERATING LIMITED LIABILITY CORP,4
32.278461,-102.251672,,Point,4.20E+13,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,30
32.414759,-102.706065,,Point,4.20E+13,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,95
32.460158,-102.578561,,Point,4.20E+13,WAYNE,LIME ROCK RESOURCES IV A LP,70
32.306931,-102.223553,,Point,4.20E+13,MABEE LN,QEP ENERGY COMPANY,34
32.409331,-102.729637,,Point,4.20E+13,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,51
32.361871,-102.731108,,Point,4.20E+13,UNIVERSITY LANDS 13 DOVER,LIME ROCK RESOURCES IV A LP,13
32.455585,-102.592125,,Point,4.20E+13,KENT,LIME ROCK RESOURCES IV A LP,76
32.434228,-102.233272,,Point,4.20E+13,UNIVERSITY LANDS MASON UNIT,DIAMONDBACK EXPLORATION & PROD LLC,90
32.400147,-102.282478,,Point,4.20E+13,UNIVERSITY LANDS TAWNY UNIT 8-12,DIAMONDBACK EXPLORATION & PROD LLC,32
32.415754,-102.606461,,Point,4.20E+13,FISHER 76B,LIME ROCK RESOURCES IV A LP,9
32.421741,-102.59852,,Point,4.20E+13,FISHER 76C,LIME ROCK RESOURCES IV A LP,30
32.354672,-102.250928,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,79
32.354651,-102.251022,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,74
32.412759,-102.714486,,Point,4.20E+13,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,28
32.399354,-102.285077,,Point,4.20E+13,UNIVERSITY LANDS TAWNY UNIT 8-12,DIAMONDBACK EXPLORATION & PROD LLC,24
32.399331,-102.285153,,Point,4.20E+13,UNIVERSITY LANDS TAWNY UNIT 8-12,DIAMONDBACK EXPLORATION & PROD LLC,9
32.148094,-102.809801,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,17
32.129814,-102.728842,,Point,4.20E+13,UNIVERSITY ANDREWS,CONOCOPHILLIPS COMPANY,65
32.204016,-102.826573,,Point,4.20E+13,UNIVERSITY BAR 36,APACHE CORPORATION,20
32.204479,-102.824644,,Point,4.20E+13,UNIVERSITY BAR 36,APACHE CORPORATION,26
32.187525,-102.239036,,Point,4.20E+13,SERAPHINA 4521,COG OPERATING LIMITED LIABILITY CORP,77
32.171136,-102.504753,,Point,4.20E+13,UNIVERSITY 28 UNIT,ELEVATION RESOURCES LLC,21
32.132867,-102.729452,,Point,4.20E+13,UNIVERSITY ANDREWS,CONOCOPHILLIPS COMPANY,83
32.188461,-102.239175,,Point,4.20E+13,SERAPHINA 4522,OXY USA INC,40
32.108635,-102.779085,,Point,4.20E+13,UNIVERSITY B11 `28/21`,MEWBOURNE OIL COMPANY,56
32.352781,-102.256717,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,20
32.352801,-102.256622,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,63
32.367133,-102.651769,,Point,4.20E+13,UNIVERSITY JV 14,PACESETTER ENERGY INCORPORATED,60
32.367952,-102.676004,,Point,4.20E+13,UNIVERSITY JV 14,PACESETTER ENERGY INCORPORATED,54
32.146474,-102.809929,,Point,4.20E+13,UNIVERSITY T B (SHALLOW) UNIT A-1,APACHE CORPORATION,70
32.145078,-102.813636,,Point,4.20E+13,UNIVERSITY TB(SHALLOW) UNIT A-1,APACHE CORPORATION,94
32.187472,-102.237367,,Point,4.20E+13,SERAPHINA 4523,COG OPERATING LIMITED LIABILITY CORP,98
32.436845,-102.734238,,Point,4.20E+13,UNIVERSITY LANDS 13 HYPERION,LIME ROCK RESOURCES IV A LP,100
32.440083,-102.720713,,Point,4.20E+13,UNIVERSITY LANDS 14 OBERON,LIME ROCK RESOURCES IV A LP,77
32.419086,-102.615466,,Point,4.20E+13,FISHER-GREAVES 5,LIME ROCK RESOURCES IV A LP,41
32.494941,-102.29771,,Point,4.20E+13,UNIVERSITY LANDS 6-21 UNIT,COLGATE OPERATING LLC,85
32.381403,-102.385168,,Point,4.20E+13,SAINT ANDREWS UNIT,OXY USA INC,17
32.185989,-102.238358,,Point,4.20E+13,SERAPHINA 4524,COG OPERATING LIMITED LIABILITY CORP,51
32.239692,-102.894834,,Point,4.20E+13,WAPITI 12-17,ELK RIVER RESOURCES LLC,86
32.117401,-102.284801,,Point,4.20E+13,BOHANNON24,CALLON PETROLEUM OPERATING,55
32.380622,-102.431022,,Point,4.20E+13,SAINT ANDREWS UNIT,OXY USA INC,85
32.18608,-102.518419,,Point,4.20E+13,UNIVERSITY 1-26,ELEVATION RESOURCES LLC,9
32.442021,-102.712558,,Point,4.20E+13,UNIVERSITY LANDS 14 OBERON,LIME ROCK RESOURCES IV A LP,80
32.190106,-102.501986,,Point,4.20E+13,UNIVERSITY 1-20,ELEVATION RESOURCES LLC,15
32.392796,-102.735347,,Point,4.20E+13,UB 13-14,LIME ROCK RESOURCES IV A LP,38
32.44528,-102.698834,,Point,4.20E+13,UNIVERSITY LANDS 14 TRITON,LIME ROCK RESOURCES IV A LP,54
32.389373,-102.741634,,Point,4.20E+13,UNIVERSITY LANDS 13 JAFFREY,LIME ROCK RESOURCES IV A LP,44
32.147365,-102.81327,,Point,4.20E+13,THREE BAR SHALLOW UNIT,APACHE CORPORATION,82
32.296364,-102.262817,,Point,4.20E+13,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,81
32.380904,-102.429803,,Point,4.20E+13,SAINT ANDREWS UNIT,OXY USA INC,91
32.416214,-102.23547,,Point,4.20E+13,UNIVERSITY 7-10 UNIT,W&T OFFSHORE INCORPORATED,2
32.438076,-102.729057,,Point,4.20E+13,UNIVERSITY LANDS 13 HYPERION,LIME ROCK RESOURCES IV A LP,48
32.460867,-102.882475,,Point,4.20E+13,FULL BAR,TEXLAND PETROLEUM LIMITED PARTNERSHIP,67
32.185468,-102.240487,,Point,4.20E+13,SERAPHINA 4551,COG OPERATING LIMITED LIABILITY CORP,80
32.185499,-102.240363,,Point,4.20E+13,SERAPHINA 4552,COG OPERATING LIMITED LIABILITY CORP,14
32.373441,-102.74627,,Point,4.20E+13,UNIVERSITY LANDS 13 NASHUA,LIME ROCK RESOURCES IV A LP,67
32.208789,-102.799714,,Point,4.20E+13,CARMICHAEL SA,APACHE CORPORATION,76
32.221492,-102.844216,,Point,4.20E+13,WAPITI 12-26,ELK RIVER RESOURCES LLC,32
32.140022,-102.674013,,Point,4.20E+13,UNIVERSITY LANDS 10 HARMON,LIME ROCK RESOURCES IV A LP,20
32.145631,-102.609386,,Point,4.20E+13,UNIVERSITY FV,GREYSTONE PETROLEUM LLC,66
32.091994,-102.717731,,Point,4.20E+13,GOLDSMITH ANDECTOR UNIT,CONOCOPHILLIPS COMPANY,55
32.452152,-102.739838,,Point,4.20E+13,ATLAS,LIME ROCK RESOURCES IV A LP,97
32.284101,-102.294411,,Point,4.20E+13,MABEE 240B,COG OPERATING LIMITED LIABILITY CORP,24
32.364854,-102.725179,,Point,4.20E+13,UNIVERSITY LANDS 13 DOVER,LIME ROCK RESOURCES IV A LP,43
32.293053,-102.610131,,Point,4.20E+13,WOOD 3,ARES ENERGY LIMITED,22
32.140844,-102.835694,,Point,4.20E+13,UNIVERSITY `B11` `7`,MEWBOURNE OIL COMPANY,44
32.140237,-102.683415,,Point,4.20E+13,UNIVERSITY LANDS 10 TRINITY,LIME ROCK RESOURCES IV A LP,5
32.459715,-102.575321,,Point,4.20E+13,WAYNE,LIME ROCK RESOURCES IV A LP,86
32.366891,-102.680475,,Point,4.20E+13,UNIVERSITY JV 14,PACESETTER ENERGY INCORPORATED,20
32.414118,-102.708813,,Point,4.20E+13,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,92
32.133768,-102.614257,,Point,4.20E+13,UNIVERSITY 31,GREYSTONE PETROLEUM LLC,44
32.412107,-102.717232,,Point,4.20E+13,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,18
32.295848,-102.264843,,Point,4.20E+13,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,22
32.392264,-102.737542,,Point,4.20E+13,UB 13-14,LIME ROCK RESOURCES IV A LP,35
32.421428,-102.616002,,Point,4.20E+13,FISHER A8,LIME ROCK RESOURCES IV A LP,39
32.090406,-102.721586,,Point,4.20E+13,GOLDSMITH ANDECTOR UNIT,CONOCOPHILLIPS COMPANY,72
32.409836,-102.727583,,Point,4.20E+13,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,18
32.35576,-102.235396,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,85
32.355653,-102.235658,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,20
32.355702,-102.235529,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,36
32.471613,-102.397708,,Point,4.20E+13,UNIVERSITY `DC` LEASE,OCCIDENTAL PERMIAN LIMITED,54
32.111411,-102.740711,,Point,4.20E+13,UNIVERSITY ANDREWS,CONOCOPHILLIPS COMPANY,56
32.186514,-102.840547,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,95
32.187533,-102.836192,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,98
32.417894,-102.618028,,Point,4.20E+13,FISHER A5,LIME ROCK RESOURCES IV A LP,5
32.420761,-102.618911,,Point,4.20E+13,FISHER 8,LIME ROCK RESOURCES IV A LP,93
32.183308,-102.493997,,Point,4.20E+13,UNIVERSITY 24 UNIT,ELEVATION RESOURCES LLC,94
32.151017,-102.59802,,Point,4.20E+13,UNIVERSITY FI,GREYSTONE PETROLEUM LLC,28
32.148344,-102.605686,,Point,4.20E+13,UNIVERSITY FJ,GREYSTONE PETROLEUM LLC,33
32.187251,-102.491072,,Point,4.20E+13,UNIVERSITY 24 UNIT,ELEVATION RESOURCES LLC,77
32.139909,-102.228328,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,54
32.139881,-102.228453,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,99
32.139533,-102.229949,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,3
32.139504,-102.230073,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,45
32.139127,-102.231694,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,40
32.18838,-102.81558,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,12
32.291906,-102.615049,,Point,4.20E+13,WOOD 3,ARES ENERGY LIMITED,36
32.14106,-102.223373,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,58
32.141032,-102.223498,,Point,4.20E+13,CROSS BAR RANCH,RSP PERMIAN LLC,74
32.396386,-102.259719,,Point,4.20E+13,CARPENTER UNIVERSITY LANDS 7-20 UNIT,DIAMONDBACK EXPLORATION & PROD LLC,18
32.396406,-102.259626,,Point,4.20E+13,UNIVERSITY LANDS CARPENTER 7-20 UNIT,DIAMONDBACK EXPLORATION & PROD LLC,22
32.184521,-102.831163,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,22
32.18765,-102.81908,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,70
32.517481,-102.654619,,Point,4.20E+13,RIO BRAVO,PARALLEL PETROLEUM LLC,67
32.517503,-102.654525,,Point,4.20E+13,TRUE GRIT,PARALLEL PETROLEUM LLC,44
32.183803,-102.521497,,Point,4.20E+13,UNIVERSITY 1-26 UNIT,ELEVATION RESOURCES LLC,19
32.520542,-102.895586,,Point,4.20E+13,BILES J D,ELK MEADOWS RESOURCES LLC,16
32.38243,-102.626918,,Point,4.20E+13,HARPOON,PACESETTER ENERGY INCORPORATED,84
32.458807,-102.584446,,Point,4.20E+13,WAYNE B,LIME ROCK RESOURCES IV A LP,69
32.177614,-102.513628,,Point,4.20E+13,UNIVERSITY 1-27 UNIT,ELEVATION RESOURCES LLC,79
32.182189,-102.526003,,Point,4.20E+13,UNIVERSITY 1-26 UNIT,ELEVATION RESOURCES LLC,83
32.181306,-102.529825,,Point,4.20E+13,UNIVERSITY 1-26 UNIT,ELEVATION RESOURCES LLC,43
32.18603,-102.81868,,Point,4.20E+13,PARKER J E,XTO ENERGY INCORPORATED,22
32.407403,-102.211019,,Point,4.20E+13,UNIVERSITY 7-1726,QEP ENERGY COMPANY,69
32.407419,-102.210942,,Point,4.20E+13,UNIVERSITY 7-1726,QEP ENERGY COMPANY,90
32.444018,-102.704209,,Point,4.20E+13,UNIVERSITY LANDS 14 TRITON,LIME ROCK RESOURCES IV A LP,92
32.161756,-102.558045,,Point,4.20E+13,UNIVERSITY LANDS 9 MOAB,LIME ROCK RESOURCES IV A LP,35
32.138657,-102.682894,,Point,4.20E+13,UNIVERSITY LANDS 10 LOVINGSTON,LIME ROCK RESOURCES IV A LP,18
32.250416,-102.877673,,Point,4.20E+13,WAPITI 12-15,ELK RIVER RESOURCES LLC,18
32.295622,-102.265841,,Point,4.20E+13,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,61
32.165433,-102.545428,,Point,4.20E+13,UNIVERSITY 9-35,ELEVATION RESOURCES LLC,65
32.452644,-102.862839,,Point,4.20E+13,LOGSDON C W,ELK MEADOWS RESOURCES LLC,5
32.432789,-102.236983,,Point,4.20E+13,UNIVERSITY LANDS MASON UNIT,DIAMONDBACK EXPLORATION & PROD LLC,39
32.432811,-102.236885,,Point,4.20E+13,UNIVERSITY LANDS MASON UNIT,DIAMONDBACK EXPLORATION & PROD LLC,91
32.355972,-102.252751,,Point,4.20E+13,UNIVERSITY 7-43,PIONEER NATURAL RESOURCES USA INC,70
32.356004,-102.252611,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,83
32.088892,-102.728294,,Point,4.20E+13,BUM -A-,CONOCOPHILLIPS COMPANY,6
32.089025,-102.728339,,Point,4.20E+13,BUM -A-,CONOCOPHILLIPS COMPANY,64
32.357506,-102.218142,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,9
32.357478,-102.218284,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,88
32.35745,-102.218426,,Point,4.20E+13,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,19
32.388975,-102.622754,,Point,4.20E+13,CAPTAIN AHAB HARPOON,PACESETTER ENERGY INCORPORATED,39
32.144894,-102.693931,,Point,4.20E+13,UNIVERSITY LANDS 10 NELSON,LIME ROCK RESOURCES IV A LP,44
32.187664,-102.507681,,Point,4.20E+13,UNIVERSITY 1-20,ELEVATION RESOURCES LLC,72
32.169381,-102.507842,,Point,4.20E+13,UNIVERSITY 1-28A UNIT,ELEVATION RESOURCES LLC,62
32.193178,-102.508239,,Point,4.20E+13,UNIVERSITY 1-20,ELEVATION RESOURCES LLC,25
32.487964,-102.589111,,Point,4.20E+13,THOROUGHBRED 11,CROWNQUEST OPERATING LLC,4
32.486906,-102.588761,,Point,4.20E+13,OFFSHOOT 20,CROWNQUEST OPERATING LLC,100
32.202854,-102.801073,,Point,4.20E+13,CARMICHAEL SA,APACHE CORPORATION,87
32.509726,-103.029641,,Point,4.20E+13,WFM RANCH 23,FORGE ENERGY LLC,80
